age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
44.71921157836914,technician,married,secondary,no,-104,yes,no,,9,jun,100,7,-1,0,,no
44.20804977416992,retired,married,secondary,no,478,yes,no,cellular,30,apr,475,2,-1,0,,yes
44.365718841552734,technician,married,secondary,no,527,yes,no,cellular,30,jan,197,1,2,3,other,no
44.678802490234375,retired,married,secondary,no,7,yes,no,cellular,22,jul,188,2,-1,0,,no
44.307987213134766,retired,married,secondary,no,8990,yes,no,telephone,2,feb,1790,2,-1,0,,yes
44.415382385253906,technician,married,secondary,no,442,yes,no,,28,may,212,1,-1,0,,no
40.10976028442383,technician,married,secondary,no,908,yes,yes,cellular,28,jul,102,7,-1,0,,no
44.42861557006836,technician,married,secondary,no,463,yes,no,cellular,25,aug,390,7,-1,0,,no
44.18872833251953,technician,married,secondary,no,260,yes,no,cellular,10,jul,446,1,-1,0,,no
44.42208480834961,retired,married,secondary,no,1095,yes,no,cellular,28,jan,410,2,-1,0,,no
43.992454528808594,technician,married,secondary,no,2135,yes,no,cellular,5,feb,171,5,230,1,failure,no
44.722564697265625,technician,married,secondary,yes,-18,yes,no,,12,may,155,3,-1,0,,no
44.5516357421875,retired,married,secondary,no,192,yes,no,telephone,4,jul,112,2,-1,0,,no
44.25981521606445,technician,married,secondary,no,84,yes,no,,8,may,166,1,-1,0,,no
44.352378845214844,retired,married,secondary,no,305,yes,no,cellular,20,apr,212,2,-1,0,,no
44.01222610473633,technician,married,secondary,no,251,yes,no,cellular,8,may,91,4,-1,0,,no
44.97169494628906,technician,married,secondary,no,151,yes,no,,6,may,118,1,-1,0,,no
44.02973175048828,retired,married,secondary,no,-241,yes,no,cellular,18,may,333,2,355,1,failure,no
44.061988830566406,retired,married,secondary,no,611,yes,no,cellular,1,oct,305,2,121,1,success,yes
44.405738830566406,retired,married,secondary,no,246,yes,no,,16,may,230,2,-1,0,,no
44.71766662597656,technician,married,secondary,no,1058,yes,no,cellular,11,mar,188,3,-1,0,,yes
44.62091827392578,retired,married,secondary,no,4515,yes,no,cellular,19,nov,98,2,-1,0,,no
44.61001968383789,technician,married,secondary,no,179,yes,no,,9,jun,411,1,-1,0,,no
44.12983703613281,technician,married,secondary,no,63,yes,no,cellular,20,aug,320,4,-1,0,,no
40.4105224609375,retired,married,secondary,no,175,yes,yes,cellular,4,feb,430,2,272,3,other,no
44.28976821899414,retired,married,secondary,yes,337,yes,no,,28,may,302,2,-1,0,,no
44.804691314697266,technician,married,secondary,no,740,yes,no,cellular,25,aug,57,3,-1,0,,no
40.1794548034668,retired,married,secondary,no,172,yes,yes,cellular,7,oct,271,2,187,16,failure,no
44.245445251464844,retired,married,secondary,no,-430,yes,no,cellular,19,nov,298,2,-1,0,,no
44.51557540893555,retired,married,secondary,no,631,yes,no,telephone,22,jul,171,2,413,3,failure,no
44.48638153076172,technician,married,secondary,no,470,yes,no,telephone,12,may,207,4,-1,0,,no
44.377784729003906,retired,married,secondary,no,1954,yes,no,cellular,31,jul,1107,2,-1,0,,yes
44.476715087890625,technician,married,secondary,no,816,yes,no,,2,jun,80,3,-1,0,,no
44.5709114074707,retired,married,secondary,no,734,yes,no,cellular,6,aug,1357,4,-1,0,,yes
39.599693298339844,technician,married,secondary,no,2171,yes,yes,telephone,13,may,318,5,176,1,success,no
40.02146911621094,technician,married,secondary,no,-172,yes,yes,cellular,17,apr,66,1,-1,0,,no
44.789703369140625,technician,married,secondary,no,777,yes,no,,8,may,131,1,-1,0,,no
44.58256530761719,technician,married,secondary,no,1049,yes,no,cellular,14,may,224,4,-1,0,,yes
44.61302947998047,technician,married,secondary,no,4958,yes,no,cellular,17,nov,64,3,150,5,other,no
44.27228546142578,technician,married,secondary,no,243,yes,no,cellular,27,aug,167,10,-1,0,,no
43.83262634277344,retired,married,secondary,no,660,yes,no,cellular,25,oct,226,2,490,1,failure,yes
44.19035720825195,technician,married,secondary,no,217,yes,no,,3,jun,860,1,-1,0,,no
44.45328903198242,retired,married,secondary,no,402,yes,no,,13,may,813,2,-1,0,,no
40.196773529052734,technician,married,secondary,no,272,yes,yes,cellular,17,nov,108,1,-1,0,,no
40.19363784790039,retired,married,secondary,no,-389,yes,yes,,4,jun,1242,1,-1,0,,yes
44.25605010986328,technician,married,secondary,no,0,yes,no,cellular,20,nov,73,4,-1,0,,no
44.22753143310547,retired,married,secondary,no,-44,yes,no,cellular,7,jul,256,2,-1,0,,no
40.14838409423828,technician,married,secondary,no,2801,yes,yes,cellular,9,sep,261,1,183,1,success,yes
44.38964080810547,retired,married,secondary,no,1943,yes,no,cellular,18,nov,202,2,-1,0,,no
44.09428405761719,technician,married,secondary,no,353,yes,no,cellular,12,aug,582,1,-1,0,,yes
40.1656379699707,technician,married,secondary,no,-898,yes,yes,cellular,21,jul,322,3,-1,0,,no
44.4533805847168,technician,married,secondary,no,15904,yes,no,cellular,7,aug,504,4,-1,0,,no
44.25431823730469,technician,married,secondary,no,991,yes,no,,27,may,148,1,-1,0,,no
44.43574905395508,technician,married,secondary,no,454,yes,no,cellular,4,feb,23,3,-1,0,,no
40.238121032714844,technician,married,secondary,no,620,yes,yes,,21,may,420,1,-1,0,,no
44.52473068237305,retired,married,secondary,no,4,yes,no,cellular,7,may,171,2,-1,0,,no
44.51039123535156,technician,married,secondary,no,144,yes,no,cellular,21,aug,116,1,-1,0,,yes
44.14231872558594,retired,married,secondary,no,323,yes,no,cellular,18,nov,41,2,-1,0,,no
44.45771026611328,technician,married,secondary,no,21,yes,no,cellular,21,jul,118,3,-1,0,,no
40.11003112792969,technician,married,secondary,no,1927,yes,yes,cellular,16,jul,322,4,-1,0,,no
44.91149139404297,technician,married,secondary,no,1564,yes,no,cellular,17,jul,493,1,-1,0,,no
40.48959732055664,technician,married,secondary,no,1590,yes,yes,cellular,21,jul,54,8,-1,0,,no
43.89345169067383,technician,married,secondary,no,525,yes,no,cellular,16,apr,253,1,332,1,failure,no
44.669551849365234,technician,married,secondary,no,268,yes,no,cellular,29,jan,140,1,-1,0,,no
44.28550338745117,retired,married,secondary,no,541,yes,no,cellular,8,may,202,2,-1,0,,no
44.15191650390625,technician,married,secondary,no,833,yes,no,telephone,25,jun,359,5,-1,0,,no
40.1935920715332,retired,married,secondary,no,828,yes,yes,cellular,11,aug,1080,3,-1,0,,yes
44.691497802734375,technician,married,secondary,no,1109,yes,no,cellular,12,may,62,1,354,5,failure,no
44.69083023071289,retired,married,secondary,no,3158,yes,no,cellular,3,jun,144,2,-1,0,,yes
44.140594482421875,technician,married,secondary,no,4266,yes,no,,17,jun,490,4,-1,0,,yes
44.21055603027344,technician,married,secondary,no,353,yes,no,cellular,27,jan,208,1,93,2,failure,no
44.36794662475586,technician,married,secondary,no,997,yes,no,cellular,3,feb,256,1,190,3,failure,no
44.627445220947266,technician,married,secondary,no,410,yes,no,cellular,23,apr,342,1,-1,0,,yes
44.84564208984375,technician,married,secondary,no,280,yes,no,cellular,25,aug,119,11,-1,0,,no
40.65317916870117,technician,married,secondary,no,2203,yes,yes,cellular,5,feb,9,8,-1,0,,no
44.207374572753906,retired,married,secondary,no,4480,yes,no,telephone,19,nov,60,2,-1,0,,no
44.36211395263672,retired,married,secondary,no,2381,yes,no,cellular,30,apr,173,2,-1,0,,no
44.92265319824219,technician,married,secondary,no,125,yes,no,,5,jun,56,1,-1,0,,no
44.35444641113281,retired,married,secondary,no,1996,yes,no,cellular,29,jan,111,2,-1,0,,no
44.92066955566406,technician,married,secondary,no,0,yes,no,,6,jun,178,1,-1,0,,no
44.313941955566406,technician,married,secondary,no,116,yes,no,cellular,12,aug,398,4,422,3,failure,yes
44.59510040283203,technician,married,secondary,no,113,yes,no,cellular,25,jul,92,15,-1,0,,no
44.805511474609375,technician,married,secondary,no,2764,yes,no,cellular,17,nov,235,1,-1,0,,no
44.360191345214844,technician,married,secondary,no,4592,yes,no,cellular,12,may,360,1,-1,0,,no
44.498619079589844,technician,married,secondary,no,160,yes,no,cellular,5,aug,156,1,-1,0,,no
44.45347595214844,technician,married,secondary,no,50,yes,no,cellular,14,jul,364,3,-1,0,,no
43.44683837890625,technician,married,secondary,no,199,yes,no,cellular,12,may,1203,1,306,1,failure,yes
40.348106384277344,technician,married,secondary,no,0,yes,yes,cellular,7,apr,487,1,-1,0,,no
44.84475326538086,technician,married,secondary,no,257,yes,no,,2,jun,183,5,-1,0,,no
43.51690673828125,retired,married,secondary,no,-63,yes,no,cellular,15,may,126,2,350,1,failure,no
44.223907470703125,technician,married,secondary,no,2187,yes,no,cellular,4,may,26,5,-1,0,,no
40.07685089111328,technician,married,secondary,no,326,yes,yes,cellular,29,jan,124,1,-1,0,,no
44.479461669921875,technician,married,secondary,no,79,yes,no,,23,may,83,1,-1,0,,no
40.23345947265625,technician,married,secondary,no,171,yes,yes,,20,may,172,1,-1,0,,no
44.769805908203125,technician,married,secondary,no,412,yes,no,,21,may,110,4,-1,0,,no
40.034698486328125,technician,married,secondary,no,393,yes,yes,cellular,17,dec,103,1,206,1,failure,no
44.710506439208984,technician,married,secondary,no,1495,yes,no,cellular,2,feb,265,1,-1,0,,yes
44.0267219543457,technician,married,secondary,no,-616,yes,no,cellular,11,may,74,1,-1,0,,no
44.77838897705078,technician,married,secondary,no,1238,yes,no,,17,jun,23,3,-1,0,,no
44.78858184814453,retired,married,secondary,no,674,yes,no,cellular,8,aug,87,2,-1,0,,no
44.68251419067383,technician,married,secondary,no,1046,yes,no,,19,jun,112,4,-1,0,,no
44.47816848754883,retired,married,secondary,no,1129,yes,no,,21,may,103,2,-1,0,,no
44.531890869140625,technician,married,secondary,no,691,yes,no,cellular,6,feb,285,6,-1,0,,no
40.37071990966797,technician,married,secondary,no,44,yes,yes,cellular,7,may,366,1,167,2,failure,no
44.50687789916992,retired,married,secondary,no,128,yes,no,cellular,20,aug,359,2,-1,0,,no
44.90877151489258,technician,married,secondary,no,375,yes,no,,9,may,194,3,-1,0,,no
44.397361755371094,technician,married,secondary,no,1,yes,no,cellular,2,feb,75,1,208,1,failure,no
44.46834945678711,retired,married,secondary,no,-278,yes,no,cellular,28,jul,143,2,-1,0,,no
43.833473205566406,technician,married,secondary,no,430,yes,no,cellular,17,apr,611,1,270,4,failure,no
44.39216613769531,technician,married,secondary,no,386,yes,no,cellular,18,nov,482,1,-1,0,,yes
44.66515350341797,technician,married,secondary,no,1367,yes,no,,9,jun,53,4,-1,0,,no
40.81210708618164,technician,married,secondary,no,1720,yes,yes,cellular,18,jul,104,1,-1,0,,no
44.359466552734375,technician,married,secondary,no,1269,yes,no,cellular,17,nov,353,1,172,1,failure,no
44.8299674987793,technician,married,secondary,no,166,yes,no,cellular,13,aug,99,1,-1,0,,no
44.474647521972656,technician,married,secondary,no,1646,yes,no,cellular,20,nov,214,1,-1,0,,no
44.35496139526367,technician,married,secondary,no,-60,yes,no,cellular,21,jul,250,1,-1,0,,no
40.0693359375,technician,married,secondary,no,-426,yes,yes,cellular,31,jul,56,30,-1,0,,no
44.34043884277344,technician,married,secondary,no,-267,yes,no,cellular,11,aug,220,1,-1,0,,no
44.028778076171875,retired,married,secondary,no,1392,yes,no,cellular,28,jan,1121,2,205,3,failure,no
44.68553161621094,technician,married,secondary,no,2519,yes,no,,15,may,262,4,-1,0,,no
44.03544998168945,technician,married,secondary,no,6836,yes,no,,29,may,374,4,-1,0,,no
44.60419464111328,technician,married,secondary,no,350,yes,no,cellular,29,aug,71,24,-1,0,,no
44.12611389160156,retired,married,secondary,no,201,yes,no,,28,may,180,2,-1,0,,no
40.67743682861328,retired,married,secondary,no,29,yes,yes,cellular,17,jul,94,2,-1,0,,no
45.12417984008789,technician,married,secondary,no,835,yes,no,,9,jun,164,1,-1,0,,no
43.53342056274414,technician,married,secondary,no,1796,yes,no,telephone,16,mar,295,1,91,2,success,yes
44.70163345336914,technician,married,secondary,no,660,yes,no,cellular,29,jan,1026,1,259,2,failure,no
44.185386657714844,technician,married,secondary,no,81,yes,no,cellular,17,nov,120,1,-1,0,,no
44.60240173339844,technician,married,secondary,no,6,yes,no,,9,may,622,1,-1,0,,no
44.33208465576172,retired,married,secondary,no,5,yes,no,,23,may,266,2,-1,0,,no
43.406185150146484,technician,married,secondary,no,1120,yes,no,,21,sep,4,1,771,2,success,no
44.60415267944336,technician,married,secondary,no,10768,yes,no,cellular,2,jun,147,3,78,2,failure,no
43.78363800048828,technician,married,secondary,no,-57,yes,no,cellular,28,jan,41,1,-1,0,,no
44.60072326660156,retired,married,secondary,no,1989,yes,no,cellular,28,apr,139,2,-1,0,,no
40.76216125488281,technician,married,secondary,no,1350,yes,yes,cellular,11,may,716,1,-1,0,,no
39.76884841918945,retired,married,secondary,no,-325,yes,yes,,6,may,112,2,-1,0,,no
43.292362213134766,retired,married,secondary,no,0,yes,no,cellular,5,aug,231,2,2,3,success,yes
44.54392623901367,retired,married,secondary,no,4286,yes,no,,20,may,1376,2,-1,0,,no
44.41083526611328,technician,married,secondary,no,124,yes,no,cellular,21,nov,56,1,163,4,other,no
44.82282638549805,technician,married,secondary,no,96,yes,no,cellular,19,aug,134,1,-1,0,,no
43.88738250732422,technician,married,secondary,no,118,yes,no,cellular,14,jul,431,3,-1,0,,no
44.5194206237793,technician,married,secondary,no,1039,yes,no,cellular,17,nov,581,1,-1,0,,no
44.392974853515625,technician,married,secondary,no,1790,yes,no,,4,jun,229,6,-1,0,,no
44.06855010986328,retired,married,secondary,no,0,yes,no,cellular,28,aug,173,2,-1,0,,no
44.648773193359375,technician,married,secondary,no,1172,yes,no,,15,may,153,1,-1,0,,no
43.970115661621094,retired,married,secondary,no,0,yes,no,cellular,25,jul,184,2,-1,0,,no
44.87432861328125,technician,married,secondary,no,331,yes,no,cellular,8,aug,84,4,-1,0,,no
43.993690490722656,technician,married,secondary,no,0,yes,no,telephone,31,jul,21,38,-1,0,,no
40.00996780395508,retired,married,secondary,no,295,yes,yes,,26,may,136,2,-1,0,,no
44.3137321472168,technician,married,secondary,no,388,yes,no,cellular,5,aug,80,1,-1,0,,no
44.94150924682617,technician,married,secondary,no,166,yes,no,,7,may,285,3,-1,0,,no
44.103370666503906,retired,married,secondary,no,2666,yes,no,telephone,8,jul,411,2,148,9,other,yes
44.310699462890625,technician,married,secondary,no,351,yes,no,cellular,17,apr,1554,3,343,2,failure,no
44.50147247314453,technician,married,secondary,no,469,yes,no,telephone,22,aug,208,6,-1,0,,no
44.22755432128906,technician,married,secondary,no,-473,yes,no,cellular,6,may,318,1,-1,0,,no
44.36390686035156,retired,married,secondary,no,1108,yes,no,cellular,8,aug,169,2,-1,0,,no
44.33647155761719,technician,married,secondary,no,655,yes,no,cellular,3,feb,225,3,270,2,failure,no
44.20956039428711,technician,married,secondary,no,53,yes,no,cellular,18,nov,198,1,-1,0,,no
44.54997253417969,technician,married,secondary,no,47,yes,no,cellular,18,may,63,1,-1,0,,no
44.720218658447266,technician,married,secondary,no,48,yes,no,cellular,26,feb,51,1,-1,0,,no
44.313995361328125,retired,married,secondary,no,11,yes,no,cellular,8,may,174,2,-1,0,,no
40.04698181152344,technician,married,secondary,no,882,yes,yes,cellular,29,jan,94,1,205,2,failure,no
40.74236297607422,technician,married,secondary,no,2353,yes,yes,cellular,14,jul,334,3,-1,0,,no
44.65068054199219,technician,married,secondary,no,7345,yes,no,cellular,30,apr,222,1,-1,0,,no
43.58250427246094,technician,married,secondary,no,495,yes,no,cellular,11,sep,91,1,37,5,success,yes
44.4512825012207,retired,married,secondary,no,825,yes,no,cellular,17,nov,273,2,-1,0,,no
40.25186538696289,retired,married,secondary,no,884,yes,yes,cellular,17,apr,113,2,149,3,failure,no
44.35710906982422,technician,married,secondary,no,361,yes,no,cellular,6,aug,188,4,-1,0,,no
45.0404167175293,technician,married,secondary,no,490,yes,no,cellular,22,may,72,1,-1,0,,no
44.26139831542969,technician,married,secondary,no,154,yes,no,cellular,29,jul,200,4,181,2,failure,yes
44.15078353881836,technician,married,secondary,no,0,yes,no,cellular,22,may,98,1,-1,0,,no
43.525882720947266,retired,married,secondary,no,1165,yes,no,cellular,3,dec,244,2,184,1,success,yes
44.37540054321289,retired,married,secondary,no,2880,yes,no,,6,may,145,2,-1,0,,no
44.099605560302734,technician,married,secondary,no,284,yes,no,cellular,1,jun,781,1,-1,0,,yes
44.31382369995117,technician,married,secondary,no,4389,yes,no,cellular,29,jul,33,1,-1,0,,no
44.473758697509766,retired,married,secondary,no,4015,yes,no,cellular,2,feb,95,2,241,3,other,no
44.516822814941406,technician,married,secondary,no,2823,yes,no,cellular,2,jun,102,4,96,2,failure,no
44.395389556884766,retired,married,secondary,no,127,yes,no,cellular,18,may,695,2,-1,0,,no
44.32059860229492,technician,married,secondary,no,3940,yes,no,cellular,5,aug,226,3,97,2,failure,yes
44.372859954833984,technician,married,secondary,yes,-475,yes,no,,20,jun,27,5,-1,0,,no
44.321739196777344,retired,married,secondary,no,413,yes,no,,14,may,574,2,-1,0,,no
44.67769241333008,retired,married,secondary,no,210,yes,no,,16,jun,247,2,-1,0,,no
44.529380798339844,technician,married,secondary,no,2892,yes,no,cellular,9,apr,527,3,-1,0,,yes
44.794097900390625,retired,married,secondary,no,1727,yes,no,telephone,28,oct,182,2,-1,0,,no
40.2901611328125,retired,married,secondary,no,259,yes,yes,cellular,21,nov,229,2,-1,0,,no
44.45396423339844,technician,married,secondary,no,419,yes,no,cellular,7,jul,88,3,-1,0,,no
43.901058197021484,technician,married,secondary,no,7567,yes,no,cellular,14,may,287,1,276,2,failure,no
44.571990966796875,retired,married,secondary,no,784,yes,no,cellular,5,may,101,2,-1,0,,no
44.536617279052734,technician,married,secondary,no,2548,yes,no,,30,may,60,1,-1,0,,no
43.80946350097656,retired,married,secondary,no,111,yes,no,cellular,21,nov,504,2,93,2,failure,yes
44.3994026184082,retired,married,secondary,no,105,yes,no,cellular,7,may,146,2,171,3,failure,no
40.13845443725586,technician,married,secondary,no,343,yes,yes,cellular,7,may,104,1,304,7,failure,no
44.20867919921875,technician,married,secondary,no,2,yes,no,cellular,19,nov,208,1,-1,0,,no
43.38224792480469,retired,married,secondary,yes,-55,yes,no,cellular,11,may,281,2,266,6,failure,no
44.26308822631836,technician,married,secondary,no,786,yes,no,cellular,6,may,164,5,-1,0,,no
39.980655670166016,retired,married,secondary,no,375,yes,yes,cellular,5,feb,193,2,199,4,failure,no
40.184791564941406,retired,married,secondary,no,-339,yes,yes,cellular,11,may,182,2,-1,0,,no
44.61853790283203,technician,married,secondary,no,459,yes,no,cellular,20,nov,109,4,-1,0,,no
44.43288803100586,technician,married,secondary,no,3881,yes,no,cellular,4,feb,136,3,-1,0,,yes
44.74461364746094,retired,married,secondary,no,355,yes,no,cellular,15,may,153,2,-1,0,,no
40.072174072265625,technician,married,secondary,no,461,yes,yes,,16,jun,267,3,-1,0,,no
44.86370086669922,retired,married,secondary,no,1506,yes,no,cellular,11,may,299,2,-1,0,,no
44.47718811035156,retired,married,secondary,no,146,yes,no,,14,may,148,2,-1,0,,no
44.775726318359375,technician,married,secondary,no,1223,yes,no,cellular,4,feb,193,1,-1,0,,no
44.46834945678711,technician,married,secondary,no,1444,yes,no,cellular,12,jun,139,5,-1,0,,no
44.53053283691406,technician,married,secondary,no,323,yes,no,,16,jun,617,1,-1,0,,yes
44.456634521484375,technician,married,secondary,no,3198,yes,no,cellular,15,may,224,1,352,2,failure,no
44.427005767822266,technician,married,secondary,no,3003,yes,no,cellular,7,jul,149,3,-1,0,,no
40.25236511230469,technician,married,secondary,no,88,yes,yes,cellular,6,may,210,1,-1,0,,no
44.64356994628906,technician,married,secondary,no,361,yes,no,,30,may,185,3,-1,0,,no
39.84729766845703,technician,married,secondary,no,0,yes,yes,cellular,31,jul,16,43,-1,0,,no
44.23849105834961,technician,married,secondary,no,6285,yes,no,,2,jun,689,3,-1,0,,no
44.8802375793457,technician,married,secondary,no,0,yes,no,,19,jun,284,1,-1,0,,no
40.53913497924805,technician,married,secondary,no,851,yes,yes,,23,may,937,3,-1,0,,no
44.885040283203125,technician,married,secondary,no,2138,yes,no,,17,jun,134,1,-1,0,,no
44.817386627197266,technician,married,secondary,no,3,yes,no,,7,may,122,5,-1,0,,no
44.52735137939453,technician,married,secondary,no,0,yes,no,cellular,25,aug,129,4,-1,0,,no
44.5235595703125,technician,married,secondary,no,977,yes,no,cellular,4,may,52,4,91,1,other,no
44.08119583129883,technician,married,secondary,no,2658,yes,no,cellular,21,nov,107,1,190,1,failure,no
44.661521911621094,technician,married,secondary,no,876,yes,no,cellular,31,jul,11,3,-1,0,,no
44.30271530151367,technician,married,secondary,no,38,yes,no,,16,jun,64,1,-1,0,,no
44.57018280029297,retired,married,secondary,no,60,yes,no,telephone,7,may,376,2,339,7,failure,no
44.82799530029297,retired,married,secondary,no,339,yes,no,,12,may,212,2,-1,0,,no
44.436458587646484,technician,married,secondary,no,0,yes,no,telephone,13,may,65,4,350,6,failure,no
44.614505767822266,technician,married,secondary,no,335,yes,no,cellular,18,aug,169,3,-1,0,,no
40.45424270629883,retired,married,secondary,no,137,yes,yes,cellular,8,jul,517,2,-1,0,,no
44.433502197265625,technician,married,secondary,no,1,yes,no,cellular,9,jul,112,1,-1,0,,no
44.884124755859375,technician,married,secondary,no,298,yes,no,,16,jun,147,1,-1,0,,no
44.442108154296875,retired,married,secondary,no,33,yes,no,cellular,18,may,146,2,-1,0,,no
44.800636291503906,retired,married,secondary,no,1649,yes,no,cellular,5,may,217,2,-1,0,,no
44.36173629760742,retired,married,secondary,no,887,yes,no,cellular,14,aug,95,2,-1,0,,no
44.24809646606445,retired,married,secondary,no,1225,yes,no,cellular,6,aug,70,2,-1,0,,no
44.022098541259766,technician,married,secondary,no,376,yes,no,cellular,16,nov,202,1,96,2,other,no
44.14928436279297,technician,married,secondary,no,236,yes,no,cellular,26,aug,72,4,-1,0,,no
44.000885009765625,retired,married,secondary,no,6767,yes,no,cellular,20,nov,97,2,-1,0,,no
40.15218734741211,technician,married,secondary,yes,-137,yes,yes,,6,may,189,1,-1,0,,no
44.402400970458984,technician,married,secondary,no,196,yes,no,,16,may,248,1,-1,0,,no
44.23320007324219,technician,married,secondary,no,5709,yes,no,cellular,12,may,442,1,-1,0,,no
44.07737731933594,technician,married,secondary,no,10373,yes,no,cellular,17,nov,140,3,97,3,failure,no
43.835716247558594,technician,married,secondary,no,215,yes,no,cellular,5,jun,329,1,94,3,success,no
44.322086334228516,retired,married,secondary,no,0,yes,no,cellular,14,aug,195,2,-1,0,,no
40.65525436401367,technician,married,secondary,no,941,yes,yes,cellular,25,jul,784,1,-1,0,,yes
43.75717544555664,technician,married,secondary,no,-403,yes,no,,28,may,217,1,-1,0,,no
43.9527473449707,retired,married,secondary,yes,78,yes,no,cellular,7,may,227,2,-1,0,,no
44.49958419799805,retired,married,secondary,no,0,yes,no,cellular,19,aug,60,2,-1,0,,no
44.14396667480469,retired,married,secondary,no,89,yes,no,,15,may,175,2,-1,0,,no
44.452857971191406,retired,married,secondary,no,352,yes,no,,9,may,188,2,-1,0,,no
44.4290771484375,technician,married,secondary,no,0,yes,no,,3,jun,68,1,-1,0,,no
44.606239318847656,technician,married,secondary,no,-214,yes,no,,12,may,140,3,-1,0,,no
44.511070251464844,technician,married,secondary,no,0,yes,no,telephone,30,jul,196,3,-1,0,,no
44.8707389831543,technician,married,secondary,no,9883,yes,no,cellular,8,jul,210,5,-1,0,,yes
40.52092742919922,technician,married,secondary,no,2537,yes,yes,,15,may,230,1,-1,0,,no
44.38368606567383,retired,married,secondary,no,1139,yes,no,cellular,14,jul,607,2,-1,0,,no
