age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
39.42030334472656,technician,married,secondary,no,2540,yes,no,,14,may,189,1,-1,0,,no
39.67998504638672,technician,married,secondary,no,2191,yes,no,telephone,29,jul,99,5,-1,0,,no
41.19673156738281,technician,married,secondary,no,1210,no,no,,5,jun,690,2,-1,0,,no
40.72699737548828,technician,married,secondary,no,-104,no,no,,9,jun,100,7,-1,0,,no
39.7187614440918,blue-collar,married,secondary,no,478,yes,no,cellular,30,apr,475,2,-1,0,,yes
39.91624450683594,blue-collar,married,secondary,no,527,yes,no,cellular,30,jan,197,1,2,3,other,no
39.619346618652344,blue-collar,married,secondary,no,7,no,no,cellular,22,jul,188,2,-1,0,,no
39.97146987915039,technician,married,secondary,no,8990,yes,no,telephone,2,feb,1790,2,-1,0,,yes
39.42233657836914,technician,married,secondary,no,442,yes,no,,28,may,212,1,-1,0,,no
40.008888244628906,blue-collar,married,secondary,no,908,yes,yes,cellular,28,jul,102,7,-1,0,,no
39.7560920715332,blue-collar,married,secondary,no,463,no,no,cellular,25,aug,390,7,-1,0,,no
39.59162521362305,blue-collar,married,secondary,no,260,no,no,cellular,10,jul,446,1,-1,0,,no
39.78998565673828,blue-collar,married,secondary,no,1095,yes,no,cellular,28,jan,410,2,-1,0,,no
39.787052154541016,blue-collar,married,secondary,no,2135,yes,no,cellular,5,feb,171,5,230,1,failure,no
39.61781311035156,technician,married,secondary,yes,-18,yes,no,,12,may,155,3,-1,0,,no
39.73848342895508,technician,married,secondary,no,192,no,no,telephone,4,jul,112,2,-1,0,,no
39.426048278808594,technician,married,secondary,no,84,yes,no,,8,may,166,1,-1,0,,no
39.671165466308594,blue-collar,married,secondary,no,305,yes,no,cellular,20,apr,212,2,-1,0,,no
39.4949951171875,blue-collar,married,secondary,no,251,yes,no,cellular,8,may,91,4,-1,0,,no
39.4282341003418,technician,married,secondary,no,151,yes,no,,6,may,118,1,-1,0,,no
39.240325927734375,blue-collar,married,secondary,no,-241,yes,no,cellular,18,may,333,2,355,1,failure,no
39.860511779785156,blue-collar,married,secondary,no,611,no,no,cellular,1,oct,305,2,121,1,success,yes
39.4951057434082,technician,married,secondary,no,246,yes,no,,16,may,230,2,-1,0,,no
39.47628402709961,blue-collar,married,secondary,no,1058,yes,no,cellular,11,mar,188,3,-1,0,,yes
39.74129867553711,blue-collar,married,secondary,no,4515,yes,no,cellular,19,nov,98,2,-1,0,,no
40.824378967285156,technician,married,secondary,no,179,no,no,,9,jun,411,1,-1,0,,no
39.77084732055664,blue-collar,married,secondary,no,63,no,no,cellular,20,aug,320,4,-1,0,,no
40.11163330078125,technician,married,secondary,no,175,yes,yes,cellular,4,feb,430,2,272,3,other,no
39.57706069946289,technician,married,secondary,yes,337,yes,no,,28,may,302,2,-1,0,,no
39.83209991455078,blue-collar,married,secondary,no,740,no,no,cellular,25,aug,57,3,-1,0,,no
40.01267623901367,blue-collar,married,secondary,no,172,yes,yes,cellular,7,oct,271,2,187,16,failure,no
39.63283920288086,blue-collar,married,secondary,no,-430,no,no,cellular,19,nov,298,2,-1,0,,no
39.68408966064453,technician,married,secondary,no,631,yes,no,telephone,22,jul,171,2,413,3,failure,no
39.35621643066406,technician,married,secondary,no,470,yes,no,telephone,12,may,207,4,-1,0,,no
39.79796600341797,blue-collar,married,secondary,no,1954,no,no,cellular,31,jul,1107,2,-1,0,,yes
41.00318145751953,technician,married,secondary,no,816,no,no,,2,jun,80,3,-1,0,,no
39.96748352050781,blue-collar,married,secondary,no,734,no,no,cellular,6,aug,1357,4,-1,0,,yes
39.722293853759766,technician,married,secondary,no,2171,yes,yes,telephone,13,may,318,5,176,1,success,no
39.9367561340332,blue-collar,married,secondary,no,-172,yes,yes,cellular,17,apr,66,1,-1,0,,no
39.436214447021484,technician,married,secondary,no,777,yes,no,,8,may,131,1,-1,0,,no
39.34227752685547,blue-collar,married,secondary,no,1049,yes,no,cellular,14,may,224,4,-1,0,,yes
39.841346740722656,blue-collar,married,secondary,no,4958,yes,no,cellular,17,nov,64,3,150,5,other,no
39.5496711730957,blue-collar,married,secondary,no,243,no,no,cellular,27,aug,167,10,-1,0,,no
39.81668472290039,blue-collar,married,secondary,no,660,no,no,cellular,25,oct,226,2,490,1,failure,yes
41.21018600463867,technician,married,secondary,no,217,no,no,,3,jun,860,1,-1,0,,no
39.4084358215332,technician,married,secondary,no,402,yes,no,,13,may,813,2,-1,0,,no
39.8357048034668,blue-collar,married,secondary,no,272,yes,yes,cellular,17,nov,108,1,-1,0,,no
41.20860290527344,technician,married,secondary,no,-389,no,yes,,4,jun,1242,1,-1,0,,yes
39.70559310913086,blue-collar,married,secondary,no,0,no,no,cellular,20,nov,73,4,-1,0,,no
39.61490249633789,blue-collar,married,secondary,no,-44,no,no,cellular,7,jul,256,2,-1,0,,no
39.99367141723633,blue-collar,married,secondary,no,2801,yes,yes,cellular,9,sep,261,1,183,1,success,yes
39.648475646972656,blue-collar,married,secondary,no,1943,no,no,cellular,18,nov,202,2,-1,0,,no
39.77772521972656,blue-collar,married,secondary,no,353,no,no,cellular,12,aug,582,1,-1,0,,yes
40.13086700439453,blue-collar,married,secondary,no,-898,yes,yes,cellular,21,jul,322,3,-1,0,,no
39.94292068481445,blue-collar,married,secondary,no,15904,no,no,cellular,7,aug,504,4,-1,0,,no
39.36491394042969,technician,married,secondary,no,991,yes,no,,27,may,148,1,-1,0,,no
39.92108154296875,blue-collar,married,secondary,no,454,yes,no,cellular,4,feb,23,3,-1,0,,no
39.436126708984375,technician,married,secondary,no,620,yes,yes,,21,may,420,1,-1,0,,no
39.37068176269531,blue-collar,married,secondary,no,4,yes,no,cellular,7,may,171,2,-1,0,,no
39.68922805786133,blue-collar,married,secondary,no,144,no,no,cellular,21,aug,116,1,-1,0,,yes
39.6692008972168,blue-collar,married,secondary,no,323,no,no,cellular,18,nov,41,2,-1,0,,no
39.70488357543945,blue-collar,married,secondary,no,21,no,no,cellular,21,jul,118,3,-1,0,,no
39.931068420410156,blue-collar,married,secondary,no,1927,yes,yes,cellular,16,jul,322,4,-1,0,,no
39.87339782714844,blue-collar,married,secondary,no,1564,no,no,cellular,17,jul,493,1,-1,0,,no
39.921897888183594,blue-collar,married,secondary,no,1590,yes,yes,cellular,21,jul,54,8,-1,0,,no
39.56737518310547,blue-collar,married,secondary,no,525,yes,no,cellular,16,apr,253,1,332,1,failure,no
39.594627380371094,blue-collar,married,secondary,no,268,yes,no,cellular,29,jan,140,1,-1,0,,no
39.323883056640625,blue-collar,married,secondary,no,541,yes,no,cellular,8,may,202,2,-1,0,,no
40.46786880493164,technician,married,secondary,no,833,no,no,telephone,25,jun,359,5,-1,0,,no
39.9524040222168,blue-collar,married,secondary,no,828,no,yes,cellular,11,aug,1080,3,-1,0,,yes
39.19704818725586,blue-collar,married,secondary,no,1109,yes,no,cellular,12,may,62,1,354,5,failure,no
40.99235153198242,blue-collar,married,secondary,no,3158,no,no,cellular,3,jun,144,2,-1,0,,yes
40.699913024902344,technician,married,secondary,no,4266,no,no,,17,jun,490,4,-1,0,,yes
39.788692474365234,blue-collar,married,secondary,no,353,yes,no,cellular,27,jan,208,1,93,2,failure,no
39.76455307006836,blue-collar,married,secondary,no,997,yes,no,cellular,3,feb,256,1,190,3,failure,no
39.77134323120117,blue-collar,married,secondary,no,410,yes,no,cellular,23,apr,342,1,-1,0,,yes
39.67303466796875,blue-collar,married,secondary,no,280,no,no,cellular,25,aug,119,11,-1,0,,no
39.89125061035156,blue-collar,married,secondary,no,2203,yes,yes,cellular,5,feb,9,8,-1,0,,no
39.63220977783203,technician,married,secondary,no,4480,yes,no,telephone,19,nov,60,2,-1,0,,no
39.73808670043945,blue-collar,married,secondary,no,2381,yes,no,cellular,30,apr,173,2,-1,0,,no
41.042049407958984,technician,married,secondary,no,125,no,no,,5,jun,56,1,-1,0,,no
39.69084930419922,blue-collar,married,secondary,no,1996,yes,no,cellular,29,jan,111,2,-1,0,,no
41.00624465942383,technician,married,secondary,no,0,no,no,,6,jun,178,1,-1,0,,no
39.749427795410156,blue-collar,married,secondary,no,116,no,no,cellular,12,aug,398,4,422,3,failure,yes
39.70329284667969,blue-collar,married,secondary,no,113,yes,no,cellular,25,jul,92,15,-1,0,,no
39.663333892822266,blue-collar,married,secondary,no,2764,no,no,cellular,17,nov,235,1,-1,0,,no
39.44099426269531,blue-collar,married,secondary,no,4592,yes,no,cellular,12,may,360,1,-1,0,,no
39.83452606201172,blue-collar,married,secondary,no,160,no,no,cellular,5,aug,156,1,-1,0,,no
39.72085952758789,blue-collar,married,secondary,no,50,no,no,cellular,14,jul,364,3,-1,0,,no
39.216732025146484,blue-collar,married,secondary,no,199,yes,no,cellular,12,may,1203,1,306,1,failure,yes
39.908973693847656,blue-collar,married,secondary,no,0,yes,yes,cellular,7,apr,487,1,-1,0,,no
40.92499923706055,technician,married,secondary,no,257,no,no,,2,jun,183,5,-1,0,,no
39.136924743652344,blue-collar,married,secondary,no,-63,yes,no,cellular,15,may,126,2,350,1,failure,no
39.44052505493164,blue-collar,married,secondary,no,2187,yes,no,cellular,4,may,26,5,-1,0,,no
39.89103317260742,blue-collar,married,secondary,no,326,yes,yes,cellular,29,jan,124,1,-1,0,,no
39.5620231628418,technician,married,secondary,no,79,yes,no,,23,may,83,1,-1,0,,no
39.537837982177734,technician,married,secondary,no,171,yes,yes,,20,may,172,1,-1,0,,no
39.372013092041016,technician,married,secondary,no,412,yes,no,,21,may,110,4,-1,0,,no
40.25559616088867,blue-collar,married,secondary,no,393,yes,yes,cellular,17,dec,103,1,206,1,failure,no
39.78340148925781,blue-collar,married,secondary,no,1495,yes,no,cellular,2,feb,265,1,-1,0,,yes
39.52180480957031,blue-collar,married,secondary,no,-616,yes,no,cellular,11,may,74,1,-1,0,,no
40.8838005065918,technician,married,secondary,no,1238,no,no,,17,jun,23,3,-1,0,,no
39.7728157043457,blue-collar,married,secondary,no,674,no,no,cellular,8,aug,87,2,-1,0,,no
40.72358322143555,technician,married,secondary,no,1046,no,no,,19,jun,112,4,-1,0,,no
39.43927764892578,technician,married,secondary,no,1129,yes,no,,21,may,103,2,-1,0,,no
39.94997787475586,blue-collar,married,secondary,no,691,yes,no,cellular,6,feb,285,6,-1,0,,no
39.42268753051758,blue-collar,married,secondary,no,44,yes,yes,cellular,7,may,366,1,167,2,failure,no
39.583892822265625,blue-collar,married,secondary,no,128,no,no,cellular,20,aug,359,2,-1,0,,no
39.333526611328125,technician,married,secondary,no,375,yes,no,,9,may,194,3,-1,0,,no
39.77918243408203,blue-collar,married,secondary,no,1,yes,no,cellular,2,feb,75,1,208,1,failure,no
39.67632293701172,blue-collar,married,secondary,no,-278,no,no,cellular,28,jul,143,2,-1,0,,no
39.59149169921875,blue-collar,married,secondary,no,430,yes,no,cellular,17,apr,611,1,270,4,failure,no
39.767364501953125,blue-collar,married,secondary,no,386,no,no,cellular,18,nov,482,1,-1,0,,yes
40.83082580566406,technician,married,secondary,no,1367,no,no,,9,jun,53,4,-1,0,,no
39.79229736328125,blue-collar,married,secondary,no,1720,yes,yes,cellular,18,jul,104,1,-1,0,,no
39.580039978027344,blue-collar,married,secondary,no,1269,yes,no,cellular,17,nov,353,1,172,1,failure,no
39.87081527709961,blue-collar,married,secondary,no,166,no,no,cellular,13,aug,99,1,-1,0,,no
39.676700592041016,blue-collar,married,secondary,no,1646,no,no,cellular,20,nov,214,1,-1,0,,no
39.74911117553711,blue-collar,married,secondary,no,-60,no,no,cellular,21,jul,250,1,-1,0,,no
39.8468017578125,blue-collar,married,secondary,no,-426,yes,yes,cellular,31,jul,56,30,-1,0,,no
39.93403244018555,blue-collar,married,secondary,no,-267,no,no,cellular,11,aug,220,1,-1,0,,no
39.695556640625,blue-collar,married,secondary,no,1392,yes,no,cellular,28,jan,1121,2,205,3,failure,no
39.40034103393555,technician,married,secondary,no,2519,yes,no,,15,may,262,4,-1,0,,no
39.567684173583984,technician,married,secondary,no,6836,yes,no,,29,may,374,4,-1,0,,no
39.81001663208008,blue-collar,married,secondary,no,350,no,no,cellular,29,aug,71,24,-1,0,,no
39.382293701171875,technician,married,secondary,no,201,yes,no,,28,may,180,2,-1,0,,no
39.85360336303711,blue-collar,married,secondary,no,29,yes,yes,cellular,17,jul,94,2,-1,0,,no
40.83183288574219,technician,married,secondary,no,835,no,no,,9,jun,164,1,-1,0,,no
39.62796401977539,blue-collar,married,secondary,no,1796,yes,no,telephone,16,mar,295,1,91,2,success,yes
39.89065933227539,blue-collar,married,secondary,no,660,yes,no,cellular,29,jan,1026,1,259,2,failure,no
39.77509307861328,blue-collar,married,secondary,no,81,no,no,cellular,17,nov,120,1,-1,0,,no
39.497833251953125,technician,married,secondary,no,6,yes,no,,9,may,622,1,-1,0,,no
39.406246185302734,technician,married,secondary,no,5,yes,no,,23,may,266,2,-1,0,,no
39.86620330810547,technician,married,secondary,no,1120,yes,no,,21,sep,4,1,771,2,success,no
40.856285095214844,blue-collar,married,secondary,no,10768,yes,no,cellular,2,jun,147,3,78,2,failure,no
39.556610107421875,blue-collar,married,secondary,no,-57,yes,no,cellular,28,jan,41,1,-1,0,,no
39.66229248046875,blue-collar,married,secondary,no,1989,yes,no,cellular,28,apr,139,2,-1,0,,no
39.471866607666016,blue-collar,married,secondary,no,1350,yes,yes,cellular,11,may,716,1,-1,0,,no
39.61455535888672,technician,married,secondary,no,-325,yes,yes,,6,may,112,2,-1,0,,no
40.01789855957031,blue-collar,married,secondary,no,0,no,no,cellular,5,aug,231,2,2,3,success,yes
39.45406723022461,technician,married,secondary,no,4286,yes,no,,20,may,1376,2,-1,0,,no
39.76754379272461,blue-collar,married,secondary,no,124,yes,no,cellular,21,nov,56,1,163,4,other,no
39.798152923583984,blue-collar,married,secondary,no,96,no,no,cellular,19,aug,134,1,-1,0,,no
39.72206497192383,blue-collar,married,secondary,no,118,no,no,cellular,14,jul,431,3,-1,0,,no
39.86844253540039,blue-collar,married,secondary,no,1039,no,no,cellular,17,nov,581,1,-1,0,,no
41.07278823852539,technician,married,secondary,no,1790,no,no,,4,jun,229,6,-1,0,,no
39.67973709106445,blue-collar,married,secondary,no,0,no,no,cellular,28,aug,173,2,-1,0,,no
39.51988983154297,technician,married,secondary,no,1172,yes,no,,15,may,153,1,-1,0,,no
39.695194244384766,blue-collar,married,secondary,no,0,no,no,cellular,25,jul,184,2,-1,0,,no
39.82485580444336,blue-collar,married,secondary,no,331,no,no,cellular,8,aug,84,4,-1,0,,no
39.545867919921875,technician,married,secondary,no,0,yes,no,telephone,31,jul,21,38,-1,0,,no
39.55519485473633,technician,married,secondary,no,295,yes,yes,,26,may,136,2,-1,0,,no
39.9235954284668,blue-collar,married,secondary,no,388,no,no,cellular,5,aug,80,1,-1,0,,no
39.48782730102539,technician,married,secondary,no,166,yes,no,,7,may,285,3,-1,0,,no
39.786136627197266,technician,married,secondary,no,2666,yes,no,telephone,8,jul,411,2,148,9,other,yes
39.70694351196289,blue-collar,married,secondary,no,351,yes,no,cellular,17,apr,1554,3,343,2,failure,no
39.55914306640625,technician,married,secondary,no,469,no,no,telephone,22,aug,208,6,-1,0,,no
39.37894821166992,blue-collar,married,secondary,no,-473,yes,no,cellular,6,may,318,1,-1,0,,no
39.80260467529297,blue-collar,married,secondary,no,1108,no,no,cellular,8,aug,169,2,-1,0,,no
39.598819732666016,blue-collar,married,secondary,no,655,yes,no,cellular,3,feb,225,3,270,2,failure,no
39.68100357055664,blue-collar,married,secondary,no,53,no,no,cellular,18,nov,198,1,-1,0,,no
39.399314880371094,blue-collar,married,secondary,no,47,yes,no,cellular,18,may,63,1,-1,0,,no
39.64641571044922,blue-collar,married,secondary,no,48,yes,no,cellular,26,feb,51,1,-1,0,,no
39.33308792114258,blue-collar,married,secondary,no,11,yes,no,cellular,8,may,174,2,-1,0,,no
39.831512451171875,blue-collar,married,secondary,no,882,yes,yes,cellular,29,jan,94,1,205,2,failure,no
39.97804260253906,blue-collar,married,secondary,no,2353,yes,yes,cellular,14,jul,334,3,-1,0,,no
39.778568267822266,blue-collar,married,secondary,no,7345,yes,no,cellular,30,apr,222,1,-1,0,,no
39.83580017089844,blue-collar,married,secondary,no,495,yes,no,cellular,11,sep,91,1,37,5,success,yes
39.62135314941406,blue-collar,married,secondary,no,825,no,no,cellular,17,nov,273,2,-1,0,,no
39.88338851928711,blue-collar,married,secondary,no,884,yes,yes,cellular,17,apr,113,2,149,3,failure,no
39.69568634033203,blue-collar,married,secondary,no,361,no,no,cellular,6,aug,188,4,-1,0,,no
39.38037109375,blue-collar,married,secondary,no,490,yes,no,cellular,22,may,72,1,-1,0,,no
39.921085357666016,blue-collar,married,secondary,no,154,yes,no,cellular,29,jul,200,4,181,2,failure,yes
39.33551788330078,blue-collar,married,secondary,no,0,yes,no,cellular,22,may,98,1,-1,0,,no
39.95520782470703,blue-collar,married,secondary,no,1165,yes,no,cellular,3,dec,244,2,184,1,success,yes
39.40068817138672,technician,married,secondary,no,2880,yes,no,,6,may,145,2,-1,0,,no
41.255435943603516,blue-collar,married,secondary,no,284,no,no,cellular,1,jun,781,1,-1,0,,yes
39.779598236083984,blue-collar,married,secondary,no,4389,yes,no,cellular,29,jul,33,1,-1,0,,no
40.026954650878906,blue-collar,married,secondary,no,4015,yes,no,cellular,2,feb,95,2,241,3,other,no
40.908355712890625,blue-collar,married,secondary,no,2823,yes,no,cellular,2,jun,102,4,96,2,failure,no
39.44567108154297,blue-collar,married,secondary,no,127,yes,no,cellular,18,may,695,2,-1,0,,no
39.8269157409668,blue-collar,married,secondary,no,3940,no,no,cellular,5,aug,226,3,97,2,failure,yes
40.704193115234375,technician,married,secondary,yes,-475,no,no,,20,jun,27,5,-1,0,,no
39.49908447265625,technician,married,secondary,no,413,yes,no,,14,may,574,2,-1,0,,no
40.886688232421875,technician,married,secondary,no,210,no,no,,16,jun,247,2,-1,0,,no
39.8280029296875,blue-collar,married,secondary,no,2892,yes,no,cellular,9,apr,527,3,-1,0,,yes
39.63336181640625,technician,married,secondary,no,1727,no,no,telephone,28,oct,182,2,-1,0,,no
39.86928939819336,blue-collar,married,secondary,no,259,yes,yes,cellular,21,nov,229,2,-1,0,,no
39.840755462646484,blue-collar,married,secondary,no,419,no,no,cellular,7,jul,88,3,-1,0,,no
39.464012145996094,blue-collar,married,secondary,no,7567,yes,no,cellular,14,may,287,1,276,2,failure,no
39.43073654174805,blue-collar,married,secondary,no,784,yes,no,cellular,5,may,101,2,-1,0,,no
39.45482635498047,technician,married,secondary,no,2548,yes,no,,30,may,60,1,-1,0,,no
39.68968200683594,blue-collar,married,secondary,no,111,yes,no,cellular,21,nov,504,2,93,2,failure,yes
39.27439498901367,blue-collar,married,secondary,no,105,yes,no,cellular,7,may,146,2,171,3,failure,no
39.59671401977539,blue-collar,married,secondary,no,343,yes,yes,cellular,7,may,104,1,304,7,failure,no
39.625457763671875,blue-collar,married,secondary,no,2,no,no,cellular,19,nov,208,1,-1,0,,no
39.4789924621582,blue-collar,married,secondary,yes,-55,yes,no,cellular,11,may,281,2,266,6,failure,no
39.41304016113281,blue-collar,married,secondary,no,786,yes,no,cellular,6,may,164,5,-1,0,,no
40.07936477661133,technician,married,secondary,no,375,yes,yes,cellular,5,feb,193,2,199,4,failure,no
39.48125076293945,blue-collar,married,secondary,no,-339,yes,yes,cellular,11,may,182,2,-1,0,,no
39.6013298034668,blue-collar,married,secondary,no,459,no,no,cellular,20,nov,109,4,-1,0,,no
39.95844650268555,blue-collar,married,secondary,no,3881,yes,no,cellular,4,feb,136,3,-1,0,,yes
39.35240173339844,blue-collar,married,secondary,no,355,yes,no,cellular,15,may,153,2,-1,0,,no
41.077693939208984,technician,married,secondary,no,461,no,yes,,16,jun,267,3,-1,0,,no
39.33052444458008,blue-collar,married,secondary,no,1506,yes,no,cellular,11,may,299,2,-1,0,,no
39.448890686035156,technician,married,secondary,no,146,yes,no,,14,may,148,2,-1,0,,no
39.78072738647461,blue-collar,married,secondary,no,1223,yes,no,cellular,4,feb,193,1,-1,0,,no
40.71744918823242,blue-collar,married,secondary,no,1444,yes,no,cellular,12,jun,139,5,-1,0,,no
41.0201530456543,technician,married,secondary,no,323,no,no,,16,jun,617,1,-1,0,,yes
39.17933654785156,blue-collar,married,secondary,no,3198,yes,no,cellular,15,may,224,1,352,2,failure,no
39.724178314208984,blue-collar,married,secondary,no,3003,no,no,cellular,7,jul,149,3,-1,0,,no
39.44883728027344,blue-collar,married,secondary,no,88,yes,yes,cellular,6,may,210,1,-1,0,,no
39.46753692626953,technician,married,secondary,no,361,yes,no,,30,may,185,3,-1,0,,no
39.71745300292969,blue-collar,married,secondary,no,0,yes,yes,cellular,31,jul,16,43,-1,0,,no
41.03624725341797,technician,married,secondary,no,6285,no,no,,2,jun,689,3,-1,0,,no
40.839805603027344,technician,married,secondary,no,0,no,no,,19,jun,284,1,-1,0,,no
39.643917083740234,technician,married,secondary,no,851,yes,yes,,23,may,937,3,-1,0,,no
40.90160369873047,technician,married,secondary,no,2138,no,no,,17,jun,134,1,-1,0,,no
39.44473648071289,technician,married,secondary,no,3,yes,no,,7,may,122,5,-1,0,,no
39.77396011352539,blue-collar,married,secondary,no,0,no,no,cellular,25,aug,129,4,-1,0,,no
39.3077278137207,blue-collar,married,secondary,no,977,yes,no,cellular,4,may,52,4,91,1,other,no
39.731605529785156,blue-collar,married,secondary,no,2658,yes,no,cellular,21,nov,107,1,190,1,failure,no
39.61208724975586,blue-collar,married,secondary,no,876,yes,no,cellular,31,jul,11,3,-1,0,,no
41.04490661621094,technician,married,secondary,no,38,no,no,,16,jun,64,1,-1,0,,no
39.389198303222656,technician,married,secondary,no,60,yes,no,telephone,7,may,376,2,339,7,failure,no
39.4749641418457,technician,married,secondary,no,339,yes,no,,12,may,212,2,-1,0,,no
39.323219299316406,technician,married,secondary,no,0,yes,no,telephone,13,may,65,4,350,6,failure,no
39.871700286865234,blue-collar,married,secondary,no,335,no,no,cellular,18,aug,169,3,-1,0,,no
39.85693359375,blue-collar,married,secondary,no,137,yes,yes,cellular,8,jul,517,2,-1,0,,no
39.70536804199219,blue-collar,married,secondary,no,1,no,no,cellular,9,jul,112,1,-1,0,,no
40.83517074584961,technician,married,secondary,no,298,no,no,,16,jun,147,1,-1,0,,no
39.389442443847656,blue-collar,married,secondary,no,33,yes,no,cellular,18,may,146,2,-1,0,,no
39.4384880065918,blue-collar,married,secondary,no,1649,yes,no,cellular,5,may,217,2,-1,0,,no
39.888492584228516,blue-collar,married,secondary,no,887,no,no,cellular,14,aug,95,2,-1,0,,no
39.928897857666016,blue-collar,married,secondary,no,1225,no,no,cellular,6,aug,70,2,-1,0,,no
39.72534942626953,blue-collar,married,secondary,no,376,yes,no,cellular,16,nov,202,1,96,2,other,no
39.57807922363281,blue-collar,married,secondary,no,236,no,no,cellular,26,aug,72,4,-1,0,,no
39.91635513305664,blue-collar,married,secondary,no,6767,yes,no,cellular,20,nov,97,2,-1,0,,no
39.779029846191406,technician,married,secondary,yes,-137,yes,yes,,6,may,189,1,-1,0,,no
39.492000579833984,technician,married,secondary,no,196,yes,no,,16,may,248,1,-1,0,,no
39.49559783935547,blue-collar,married,secondary,no,5709,yes,no,cellular,12,may,442,1,-1,0,,no
39.95304489135742,blue-collar,married,secondary,no,10373,yes,no,cellular,17,nov,140,3,97,3,failure,no
40.63412857055664,blue-collar,married,secondary,no,215,yes,no,cellular,5,jun,329,1,94,3,success,no
39.85772705078125,blue-collar,married,secondary,no,0,no,no,cellular,14,aug,195,2,-1,0,,no
40.19194030761719,blue-collar,married,secondary,no,941,yes,yes,cellular,25,jul,784,1,-1,0,,yes
39.43082046508789,technician,married,secondary,no,-403,yes,no,,28,may,217,1,-1,0,,no
