age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
48.208900451660156,management,single,tertiary,no,262,no,no,cellular,8,may,268,1,281,4,other,no
48.64786148071289,management,single,tertiary,no,21,yes,no,,6,jun,144,15,-1,0,,no
48.94124984741211,management,single,tertiary,no,-379,no,yes,cellular,22,jul,1237,7,-1,0,,yes
48.92918014526367,management,single,tertiary,no,297,no,no,cellular,19,aug,551,4,-1,0,,no
48.400150299072266,management,single,tertiary,no,233,no,no,cellular,8,apr,98,1,231,4,failure,no
48.682823181152344,management,single,tertiary,no,-82,no,yes,cellular,29,jul,234,6,-1,0,,no
48.344730377197266,management,single,tertiary,no,5250,no,no,cellular,15,apr,343,2,146,1,failure,no
48.00224304199219,management,single,tertiary,no,-581,no,no,cellular,14,may,877,2,345,5,failure,no
48.7575569152832,management,single,tertiary,no,221,yes,no,cellular,29,aug,92,4,-1,0,,no
48.8982048034668,management,single,tertiary,no,258,yes,no,cellular,3,feb,294,3,-1,0,,no
48.91843795776367,management,single,tertiary,no,590,no,yes,,5,jun,133,1,-1,0,,no
48.7314338684082,management,single,tertiary,no,1204,yes,no,cellular,3,sep,789,2,-1,0,,no
48.72643280029297,management,single,tertiary,no,2540,no,no,,14,may,189,1,-1,0,,no
48.68027877807617,management,single,tertiary,no,2191,no,no,telephone,29,jul,99,5,-1,0,,no
48.60570526123047,management,single,tertiary,no,1210,yes,no,,5,jun,690,2,-1,0,,no
48.66859436035156,management,single,tertiary,no,-104,yes,no,,9,jun,100,7,-1,0,,no
48.783363342285156,management,single,tertiary,no,478,no,no,cellular,30,apr,475,2,-1,0,,yes
48.67215347290039,management,single,tertiary,no,527,no,no,cellular,30,jan,197,1,2,3,other,no
48.84737014770508,management,single,tertiary,no,7,yes,no,cellular,22,jul,188,2,-1,0,,no
47.54497146606445,management,single,tertiary,no,8990,yes,no,telephone,2,feb,1790,2,-1,0,,yes
48.77804946899414,management,single,tertiary,no,442,yes,no,,28,may,212,1,-1,0,,no
48.98204803466797,management,single,tertiary,no,908,no,yes,cellular,28,jul,102,7,-1,0,,no
48.818824768066406,management,single,tertiary,no,463,yes,no,cellular,25,aug,390,7,-1,0,,no
49.07779312133789,management,single,tertiary,no,260,yes,no,cellular,10,jul,446,1,-1,0,,no
48.67855453491211,management,single,tertiary,no,1095,no,no,cellular,28,jan,410,2,-1,0,,no
48.36841583251953,management,single,tertiary,no,2135,no,no,cellular,5,feb,171,5,230,1,failure,no
48.69950485229492,management,single,tertiary,yes,-18,yes,no,,12,may,155,3,-1,0,,no
48.98316955566406,management,single,tertiary,no,192,yes,no,telephone,4,jul,112,2,-1,0,,no
48.96434783935547,management,single,tertiary,no,84,yes,no,,8,may,166,1,-1,0,,no
48.98008346557617,management,single,tertiary,no,305,no,no,cellular,20,apr,212,2,-1,0,,no
48.989418029785156,management,single,tertiary,no,251,yes,no,cellular,8,may,91,4,-1,0,,no
48.88979721069336,management,single,tertiary,no,151,yes,no,,6,may,118,1,-1,0,,no
48.05919647216797,management,single,tertiary,no,-241,no,no,cellular,18,may,333,2,355,1,failure,no
48.74092102050781,management,single,tertiary,no,611,no,no,cellular,1,oct,305,2,121,1,success,yes
48.97984313964844,management,single,tertiary,no,246,no,no,,16,may,230,2,-1,0,,no
48.95302200317383,management,single,tertiary,no,1058,yes,no,cellular,11,mar,188,3,-1,0,,yes
48.63666915893555,management,single,tertiary,no,4515,no,no,cellular,19,nov,98,2,-1,0,,no
48.82575225830078,management,single,tertiary,no,179,yes,no,,9,jun,411,1,-1,0,,no
48.76826095581055,management,single,tertiary,no,63,yes,no,cellular,20,aug,320,4,-1,0,,no
48.366363525390625,management,single,tertiary,no,175,no,yes,cellular,4,feb,430,2,272,3,other,no
48.75577926635742,management,single,tertiary,yes,337,yes,no,,28,may,302,2,-1,0,,no
48.71321487426758,management,single,tertiary,no,740,yes,no,cellular,25,aug,57,3,-1,0,,no
49.3999137878418,management,single,tertiary,no,172,no,yes,cellular,7,oct,271,2,187,16,failure,no
48.90851974487305,management,single,tertiary,no,-430,no,no,cellular,19,nov,298,2,-1,0,,no
48.0656623840332,management,single,tertiary,no,631,no,no,telephone,22,jul,171,2,413,3,failure,no
49.05331039428711,management,single,tertiary,no,470,yes,no,telephone,12,may,207,4,-1,0,,no
48.51179122924805,management,single,tertiary,no,1954,no,no,cellular,31,jul,1107,2,-1,0,,yes
48.6564826965332,management,single,tertiary,no,816,yes,no,,2,jun,80,3,-1,0,,no
48.765743255615234,management,single,tertiary,no,734,yes,no,cellular,6,aug,1357,4,-1,0,,yes
48.71157455444336,management,single,tertiary,no,2171,no,yes,telephone,13,may,318,5,176,1,success,no
48.819583892822266,management,single,tertiary,no,-172,no,yes,cellular,17,apr,66,1,-1,0,,no
48.91132354736328,management,single,tertiary,no,777,yes,no,,8,may,131,1,-1,0,,no
48.9305305480957,management,single,tertiary,no,1049,no,no,cellular,14,may,224,4,-1,0,,yes
48.5079345703125,management,single,tertiary,no,4958,no,no,cellular,17,nov,64,3,150,5,other,no
48.7447395324707,management,single,tertiary,no,243,yes,no,cellular,27,aug,167,10,-1,0,,no
48.138065338134766,management,single,tertiary,no,660,no,no,cellular,25,oct,226,2,490,1,failure,yes
48.63761520385742,management,single,tertiary,no,217,yes,no,,3,jun,860,1,-1,0,,no
48.96139907836914,management,single,tertiary,no,402,no,no,,13,may,813,2,-1,0,,no
49.17084884643555,management,single,tertiary,no,272,no,yes,cellular,17,nov,108,1,-1,0,,no
48.782413482666016,management,single,tertiary,no,-389,no,yes,,4,jun,1242,1,-1,0,,yes
48.99860763549805,management,single,tertiary,no,0,yes,no,cellular,20,nov,73,4,-1,0,,no
48.82958221435547,management,single,tertiary,no,-44,yes,no,cellular,7,jul,256,2,-1,0,,no
48.59209442138672,management,single,tertiary,no,2801,no,yes,cellular,9,sep,261,1,183,1,success,yes
48.792415618896484,management,single,tertiary,no,1943,no,no,cellular,18,nov,202,2,-1,0,,no
49.03087615966797,management,single,tertiary,no,353,no,no,cellular,12,aug,582,1,-1,0,,yes
48.55565643310547,management,single,tertiary,no,-898,no,yes,cellular,21,jul,322,3,-1,0,,no
46.98104476928711,management,single,tertiary,no,15904,yes,no,cellular,7,aug,504,4,-1,0,,no
48.701820373535156,management,single,tertiary,no,991,yes,no,,27,may,148,1,-1,0,,no
48.94343948364258,management,single,tertiary,no,454,yes,no,cellular,4,feb,23,3,-1,0,,no
49.009185791015625,management,single,tertiary,no,620,no,yes,,21,may,420,1,-1,0,,no
48.768959045410156,management,single,tertiary,no,4,yes,no,cellular,7,may,171,2,-1,0,,no
48.86387252807617,management,single,tertiary,no,144,yes,no,cellular,21,aug,116,1,-1,0,,yes
49.11134719848633,management,single,tertiary,no,323,no,no,cellular,18,nov,41,2,-1,0,,no
48.91667938232422,management,single,tertiary,no,21,yes,no,cellular,21,jul,118,3,-1,0,,no
49.05001449584961,management,single,tertiary,no,1927,no,yes,cellular,16,jul,322,4,-1,0,,no
48.88860321044922,management,single,tertiary,no,1564,no,no,cellular,17,jul,493,1,-1,0,,no
49.02922439575195,management,single,tertiary,no,1590,no,yes,cellular,21,jul,54,8,-1,0,,no
48.38298416137695,management,single,tertiary,no,525,no,no,cellular,16,apr,253,1,332,1,failure,no
48.85108947753906,management,single,tertiary,no,268,no,no,cellular,29,jan,140,1,-1,0,,no
49.013877868652344,management,single,tertiary,no,541,yes,no,cellular,8,may,202,2,-1,0,,no
48.73760223388672,management,single,tertiary,no,833,no,no,telephone,25,jun,359,5,-1,0,,no
49.0114631652832,management,single,tertiary,no,828,no,yes,cellular,11,aug,1080,3,-1,0,,yes
48.1728630065918,management,single,tertiary,no,1109,no,no,cellular,12,may,62,1,354,5,failure,no
48.326725006103516,management,single,tertiary,no,3158,yes,no,cellular,3,jun,144,2,-1,0,,yes
48.26797866821289,management,single,tertiary,no,4266,no,no,,17,jun,490,4,-1,0,,yes
48.77266311645508,management,single,tertiary,no,353,no,no,cellular,27,jan,208,1,93,2,failure,no
48.489994049072266,management,single,tertiary,no,997,no,no,cellular,3,feb,256,1,190,3,failure,no
48.88954162597656,management,single,tertiary,no,410,no,no,cellular,23,apr,342,1,-1,0,,yes
48.74436569213867,management,single,tertiary,no,280,yes,no,cellular,25,aug,119,11,-1,0,,no
48.88637924194336,management,single,tertiary,no,2203,no,yes,cellular,5,feb,9,8,-1,0,,no
48.64493179321289,management,single,tertiary,no,4480,no,no,telephone,19,nov,60,2,-1,0,,no
48.57963562011719,management,single,tertiary,no,2381,no,no,cellular,30,apr,173,2,-1,0,,no
48.76300048828125,management,single,tertiary,no,125,yes,no,,5,jun,56,1,-1,0,,no
48.614017486572266,management,single,tertiary,no,1996,no,no,cellular,29,jan,111,2,-1,0,,no
48.710044860839844,management,single,tertiary,no,0,yes,no,,6,jun,178,1,-1,0,,no
48.07298278808594,management,single,tertiary,no,116,no,no,cellular,12,aug,398,4,422,3,failure,yes
48.75824737548828,management,single,tertiary,no,113,yes,no,cellular,25,jul,92,15,-1,0,,no
48.77549743652344,management,single,tertiary,no,2764,no,no,cellular,17,nov,235,1,-1,0,,no
48.54017639160156,management,single,tertiary,no,4592,no,no,cellular,12,may,360,1,-1,0,,no
48.85989761352539,management,single,tertiary,no,160,yes,no,cellular,5,aug,156,1,-1,0,,no
48.977867126464844,management,single,tertiary,no,50,no,no,cellular,14,jul,364,3,-1,0,,no
48.330997467041016,management,single,tertiary,no,199,no,no,cellular,12,may,1203,1,306,1,failure,yes
48.90189743041992,management,single,tertiary,no,0,no,yes,cellular,7,apr,487,1,-1,0,,no
48.73398208618164,management,single,tertiary,no,257,yes,no,,2,jun,183,5,-1,0,,no
48.06968307495117,management,single,tertiary,no,-63,no,no,cellular,15,may,126,2,350,1,failure,no
48.63795471191406,management,single,tertiary,no,2187,yes,no,cellular,4,may,26,5,-1,0,,no
48.98420715332031,management,single,tertiary,no,326,no,yes,cellular,29,jan,124,1,-1,0,,no
48.76902770996094,management,single,tertiary,no,79,yes,no,,23,may,83,1,-1,0,,no
49.00004577636719,management,single,tertiary,no,171,no,yes,,20,may,172,1,-1,0,,no
48.929298400878906,management,single,tertiary,no,412,yes,no,,21,may,110,4,-1,0,,no
48.69256591796875,management,single,tertiary,no,393,no,yes,cellular,17,dec,103,1,206,1,failure,no
48.71605682373047,management,single,tertiary,no,1495,yes,no,cellular,2,feb,265,1,-1,0,,yes
48.71477127075195,management,single,tertiary,no,-616,yes,no,cellular,11,may,74,1,-1,0,,no
48.86076354980469,management,single,tertiary,no,1238,no,no,,17,jun,23,3,-1,0,,no
48.93666458129883,management,single,tertiary,no,674,yes,no,cellular,8,aug,87,2,-1,0,,no
48.79889678955078,management,single,tertiary,no,1046,no,no,,19,jun,112,4,-1,0,,no
48.823909759521484,management,single,tertiary,no,1129,yes,no,,21,may,103,2,-1,0,,no
48.90988540649414,management,single,tertiary,no,691,yes,no,cellular,6,feb,285,6,-1,0,,no
48.560585021972656,management,single,tertiary,no,44,no,yes,cellular,7,may,366,1,167,2,failure,no
48.863975524902344,management,single,tertiary,no,128,no,no,cellular,20,aug,359,2,-1,0,,no
49.042198181152344,management,single,tertiary,no,375,yes,no,,9,may,194,3,-1,0,,no
48.33535385131836,management,single,tertiary,no,1,no,no,cellular,2,feb,75,1,208,1,failure,no
48.72863006591797,management,single,tertiary,no,-278,yes,no,cellular,28,jul,143,2,-1,0,,no
48.37481689453125,management,single,tertiary,no,430,no,no,cellular,17,apr,611,1,270,4,failure,no
49.051727294921875,management,single,tertiary,no,386,no,no,cellular,18,nov,482,1,-1,0,,yes
48.839481353759766,management,single,tertiary,no,1367,yes,no,,9,jun,53,4,-1,0,,no
49.088890075683594,management,single,tertiary,no,1720,no,yes,cellular,18,jul,104,1,-1,0,,no
48.59969711303711,management,single,tertiary,no,1269,no,no,cellular,17,nov,353,1,172,1,failure,no
48.91178894042969,management,single,tertiary,no,166,no,no,cellular,13,aug,99,1,-1,0,,no
48.796409606933594,management,single,tertiary,no,1646,no,no,cellular,20,nov,214,1,-1,0,,no
48.7270622253418,management,single,tertiary,no,-60,yes,no,cellular,21,jul,250,1,-1,0,,no
48.78083038330078,management,single,tertiary,no,-426,no,yes,cellular,31,jul,56,30,-1,0,,no
48.81325149536133,management,single,tertiary,no,-267,yes,no,cellular,11,aug,220,1,-1,0,,no
48.33479309082031,management,single,tertiary,no,1392,no,no,cellular,28,jan,1121,2,205,3,failure,no
48.7244987487793,management,single,tertiary,no,2519,no,no,,15,may,262,4,-1,0,,no
48.256378173828125,management,single,tertiary,no,6836,yes,no,,29,may,374,4,-1,0,,no
48.71004867553711,management,single,tertiary,no,350,yes,no,cellular,29,aug,71,24,-1,0,,no
48.7475700378418,management,single,tertiary,no,201,yes,no,,28,may,180,2,-1,0,,no
49.062232971191406,management,single,tertiary,no,29,no,yes,cellular,17,jul,94,2,-1,0,,no
48.89556121826172,management,single,tertiary,no,835,yes,no,,9,jun,164,1,-1,0,,no
48.830841064453125,management,single,tertiary,no,1796,no,no,telephone,16,mar,295,1,91,2,success,yes
48.219051361083984,management,single,tertiary,no,660,no,no,cellular,29,jan,1026,1,259,2,failure,no
49.02945327758789,management,single,tertiary,no,81,no,no,cellular,17,nov,120,1,-1,0,,no
48.736934661865234,management,single,tertiary,no,6,yes,no,,9,may,622,1,-1,0,,no
48.68497085571289,management,single,tertiary,no,5,yes,no,,23,may,266,2,-1,0,,no
47.87905502319336,management,single,tertiary,no,1120,no,no,,21,sep,4,1,771,2,success,no
47.405982971191406,management,single,tertiary,no,10768,no,no,cellular,2,jun,147,3,78,2,failure,no
48.56993103027344,management,single,tertiary,no,-57,yes,no,cellular,28,jan,41,1,-1,0,,no
48.56858444213867,management,single,tertiary,no,1989,no,no,cellular,28,apr,139,2,-1,0,,no
49.084266662597656,management,single,tertiary,no,1350,no,yes,cellular,11,may,716,1,-1,0,,no
49.046661376953125,management,single,tertiary,no,-325,no,yes,,6,may,112,2,-1,0,,no
48.667755126953125,management,single,tertiary,no,0,yes,no,cellular,5,aug,231,2,2,3,success,yes
48.2801513671875,management,single,tertiary,no,4286,no,no,,20,may,1376,2,-1,0,,no
48.564693450927734,management,single,tertiary,no,124,no,no,cellular,21,nov,56,1,163,4,other,no
48.802764892578125,management,single,tertiary,no,96,no,no,cellular,19,aug,134,1,-1,0,,no
48.99635314941406,management,single,tertiary,no,118,no,no,cellular,14,jul,431,3,-1,0,,no
48.929447174072266,management,single,tertiary,no,1039,no,no,cellular,17,nov,581,1,-1,0,,no
48.54411697387695,management,single,tertiary,no,1790,yes,no,,4,jun,229,6,-1,0,,no
48.61236572265625,management,single,tertiary,no,0,no,no,cellular,28,aug,173,2,-1,0,,no
48.8846321105957,management,single,tertiary,no,1172,no,no,,15,may,153,1,-1,0,,no
48.80272674560547,management,single,tertiary,no,0,yes,no,cellular,25,jul,184,2,-1,0,,no
48.99274444580078,management,single,tertiary,no,331,yes,no,cellular,8,aug,84,4,-1,0,,no
48.63349533081055,management,single,tertiary,no,0,yes,no,telephone,31,jul,21,38,-1,0,,no
48.95200729370117,management,single,tertiary,no,295,no,yes,,26,may,136,2,-1,0,,no
48.93610763549805,management,single,tertiary,no,388,yes,no,cellular,5,aug,80,1,-1,0,,no
48.941322326660156,management,single,tertiary,no,166,yes,no,,7,may,285,3,-1,0,,no
49.032535552978516,management,single,tertiary,no,2666,no,no,telephone,8,jul,411,2,148,9,other,yes
48.31688690185547,management,single,tertiary,no,351,no,no,cellular,17,apr,1554,3,343,2,failure,no
48.86220932006836,management,single,tertiary,no,469,no,no,telephone,22,aug,208,6,-1,0,,no
48.75746154785156,management,single,tertiary,no,-473,yes,no,cellular,6,may,318,1,-1,0,,no
48.930152893066406,management,single,tertiary,no,1108,yes,no,cellular,8,aug,169,2,-1,0,,no
48.3752326965332,management,single,tertiary,no,655,no,no,cellular,3,feb,225,3,270,2,failure,no
49.05986404418945,management,single,tertiary,no,53,no,no,cellular,18,nov,198,1,-1,0,,no
48.86852264404297,management,single,tertiary,no,47,no,no,cellular,18,may,63,1,-1,0,,no
48.7899284362793,management,single,tertiary,no,48,yes,no,cellular,26,feb,51,1,-1,0,,no
48.8795166015625,management,single,tertiary,no,11,yes,no,cellular,8,may,174,2,-1,0,,no
48.4304084777832,management,single,tertiary,no,882,no,yes,cellular,29,jan,94,1,205,2,failure,no
49.015743255615234,management,single,tertiary,no,2353,no,yes,cellular,14,jul,334,3,-1,0,,no
48.148956298828125,management,single,tertiary,no,7345,no,no,cellular,30,apr,222,1,-1,0,,no
49.02499771118164,management,single,tertiary,no,495,no,no,cellular,11,sep,91,1,37,5,success,yes
48.93558883666992,management,single,tertiary,no,825,no,no,cellular,17,nov,273,2,-1,0,,no
48.734012603759766,management,single,tertiary,no,884,no,yes,cellular,17,apr,113,2,149,3,failure,no
48.99441146850586,management,single,tertiary,no,361,yes,no,cellular,6,aug,188,4,-1,0,,no
48.935298919677734,management,single,tertiary,no,490,yes,no,cellular,22,may,72,1,-1,0,,no
48.56743621826172,management,single,tertiary,no,154,no,no,cellular,29,jul,200,4,181,2,failure,yes
48.665279388427734,management,single,tertiary,no,0,yes,no,cellular,22,may,98,1,-1,0,,no
48.57435607910156,management,single,tertiary,no,1165,no,no,cellular,3,dec,244,2,184,1,success,yes
48.537986755371094,management,single,tertiary,no,2880,yes,no,,6,may,145,2,-1,0,,no
48.627052307128906,management,single,tertiary,no,284,yes,no,cellular,1,jun,781,1,-1,0,,yes
48.38507080078125,management,single,tertiary,no,4389,yes,no,cellular,29,jul,33,1,-1,0,,no
47.86478042602539,management,single,tertiary,no,4015,no,no,cellular,2,feb,95,2,241,3,other,no
48.290138244628906,management,single,tertiary,no,2823,no,no,cellular,2,jun,102,4,96,2,failure,no
48.85294723510742,management,single,tertiary,no,127,no,no,cellular,18,may,695,2,-1,0,,no
48.22315216064453,management,single,tertiary,no,3940,no,no,cellular,5,aug,226,3,97,2,failure,yes
48.74665069580078,management,single,tertiary,yes,-475,no,no,,20,jun,27,5,-1,0,,no
49.0024299621582,management,single,tertiary,no,413,no,no,,14,may,574,2,-1,0,,no
48.91250228881836,management,single,tertiary,no,210,no,no,,16,jun,247,2,-1,0,,no
48.62175750732422,management,single,tertiary,no,2892,yes,no,cellular,9,apr,527,3,-1,0,,yes
48.69758987426758,management,single,tertiary,no,1727,no,no,telephone,28,oct,182,2,-1,0,,no
49.113365173339844,management,single,tertiary,no,259,no,yes,cellular,21,nov,229,2,-1,0,,no
49.12134552001953,management,single,tertiary,no,419,yes,no,cellular,7,jul,88,3,-1,0,,no
47.88037872314453,management,single,tertiary,no,7567,no,no,cellular,14,may,287,1,276,2,failure,no
48.85844039916992,management,single,tertiary,no,784,yes,no,cellular,5,may,101,2,-1,0,,no
48.418792724609375,management,single,tertiary,no,2548,yes,no,,30,may,60,1,-1,0,,no
48.86231231689453,management,single,tertiary,no,111,no,no,cellular,21,nov,504,2,93,2,failure,yes
48.581485748291016,management,single,tertiary,no,105,no,no,cellular,7,may,146,2,171,3,failure,no
48.612911224365234,management,single,tertiary,no,343,no,yes,cellular,7,may,104,1,304,7,failure,no
48.99945831298828,management,single,tertiary,no,2,no,no,cellular,19,nov,208,1,-1,0,,no
48.26622772216797,management,single,tertiary,yes,-55,no,no,cellular,11,may,281,2,266,6,failure,no
48.895782470703125,management,single,tertiary,no,786,yes,no,cellular,6,may,164,5,-1,0,,no
48.58940505981445,management,single,tertiary,no,375,no,yes,cellular,5,feb,193,2,199,4,failure,no
49.16428756713867,management,single,tertiary,no,-339,no,yes,cellular,11,may,182,2,-1,0,,no
49.03432083129883,management,single,tertiary,no,459,yes,no,cellular,20,nov,109,4,-1,0,,no
48.283714294433594,management,single,tertiary,no,3881,yes,no,cellular,4,feb,136,3,-1,0,,yes
49.04913330078125,management,single,tertiary,no,355,no,no,cellular,15,may,153,2,-1,0,,no
49.04722595214844,management,single,tertiary,no,461,no,yes,,16,jun,267,3,-1,0,,no
48.8968391418457,management,single,tertiary,no,1506,yes,no,cellular,11,may,299,2,-1,0,,no
48.96424102783203,management,single,tertiary,no,146,no,no,,14,may,148,2,-1,0,,no
48.8186149597168,management,single,tertiary,no,1223,yes,no,cellular,4,feb,193,1,-1,0,,no
48.81489562988281,management,single,tertiary,no,1444,no,no,cellular,12,jun,139,5,-1,0,,no
48.88178253173828,management,single,tertiary,no,323,no,no,,16,jun,617,1,-1,0,,yes
48.0232048034668,management,single,tertiary,no,3198,no,no,cellular,15,may,224,1,352,2,failure,no
48.67435836791992,management,single,tertiary,no,3003,yes,no,cellular,7,jul,149,3,-1,0,,no
48.978031158447266,management,single,tertiary,no,88,no,yes,cellular,6,may,210,1,-1,0,,no
48.75896453857422,management,single,tertiary,no,361,no,no,,30,may,185,3,-1,0,,no
48.64419174194336,management,single,tertiary,no,0,no,yes,cellular,31,jul,16,43,-1,0,,no
48.10523986816406,management,single,tertiary,no,6285,yes,no,,2,jun,689,3,-1,0,,no
48.75835418701172,management,single,tertiary,no,0,no,no,,19,jun,284,1,-1,0,,no
48.905006408691406,management,single,tertiary,no,851,no,yes,,23,may,937,3,-1,0,,no
48.688358306884766,management,single,tertiary,no,2138,no,no,,17,jun,134,1,-1,0,,no
48.77436065673828,management,single,tertiary,no,3,yes,no,,7,may,122,5,-1,0,,no
48.676856994628906,management,single,tertiary,no,0,yes,no,cellular,25,aug,129,4,-1,0,,no
48.72748565673828,management,single,tertiary,no,977,no,no,cellular,4,may,52,4,91,1,other,no
48.38370895385742,management,single,tertiary,no,2658,no,no,cellular,21,nov,107,1,190,1,failure,no
48.780364990234375,management,single,tertiary,no,876,yes,no,cellular,31,jul,11,3,-1,0,,no
48.83721923828125,management,single,tertiary,no,38,no,no,,16,jun,64,1,-1,0,,no
48.35020065307617,management,single,tertiary,no,60,no,no,telephone,7,may,376,2,339,7,failure,no
49.042545318603516,management,single,tertiary,no,339,yes,no,,12,may,212,2,-1,0,,no
48.23881530761719,management,single,tertiary,no,0,no,no,telephone,13,may,65,4,350,6,failure,no
48.931396484375,management,single,tertiary,no,335,no,no,cellular,18,aug,169,3,-1,0,,no
49.0723991394043,management,single,tertiary,no,137,no,yes,cellular,8,jul,517,2,-1,0,,no
48.930419921875,management,single,tertiary,no,1,yes,no,cellular,9,jul,112,1,-1,0,,no
48.95241928100586,management,single,tertiary,no,298,no,no,,16,jun,147,1,-1,0,,no
48.84433364868164,management,single,tertiary,no,33,no,no,cellular,18,may,146,2,-1,0,,no
48.71047592163086,management,single,tertiary,no,1649,yes,no,cellular,5,may,217,2,-1,0,,no
48.88901138305664,management,single,tertiary,no,887,no,no,cellular,14,aug,95,2,-1,0,,no
48.854217529296875,management,single,tertiary,no,1225,yes,no,cellular,6,aug,70,2,-1,0,,no
48.921382904052734,management,single,tertiary,no,376,no,no,cellular,16,nov,202,1,96,2,other,no
48.801368713378906,management,single,tertiary,no,236,yes,no,cellular,26,aug,72,4,-1,0,,no
48.4945068359375,management,single,tertiary,no,6767,no,no,cellular,20,nov,97,2,-1,0,,no
48.752891540527344,management,single,tertiary,yes,-137,no,yes,,6,may,189,1,-1,0,,no
48.89365005493164,management,single,tertiary,no,196,no,no,,16,may,248,1,-1,0,,no
48.44892120361328,management,single,tertiary,no,5709,no,no,cellular,12,may,442,1,-1,0,,no
47.43379211425781,management,single,tertiary,no,10373,no,no,cellular,17,nov,140,3,97,3,failure,no
48.61164474487305,management,single,tertiary,no,215,no,no,cellular,5,jun,329,1,94,3,success,no
48.85005187988281,management,single,tertiary,no,0,no,no,cellular,14,aug,195,2,-1,0,,no
48.926055908203125,management,single,tertiary,no,941,no,yes,cellular,25,jul,784,1,-1,0,,yes
48.748374938964844,management,single,tertiary,no,-403,yes,no,,28,may,217,1,-1,0,,no
48.880958557128906,management,single,tertiary,yes,78,yes,no,cellular,7,may,227,2,-1,0,,no
48.77037811279297,management,single,tertiary,no,0,yes,no,cellular,19,aug,60,2,-1,0,,no
48.881858825683594,management,single,tertiary,no,89,no,no,,15,may,175,2,-1,0,,no
49.0450325012207,management,single,tertiary,no,352,yes,no,,9,may,188,2,-1,0,,no
48.608036041259766,management,single,tertiary,no,0,yes,no,,3,jun,68,1,-1,0,,no
48.68877029418945,management,single,tertiary,no,-214,no,no,,12,may,140,3,-1,0,,no
48.75236511230469,management,single,tertiary,no,0,yes,no,telephone,30,jul,196,3,-1,0,,no
47.770660400390625,management,single,tertiary,no,9883,yes,no,cellular,8,jul,210,5,-1,0,,yes
48.90242004394531,management,single,tertiary,no,2537,no,yes,,15,may,230,1,-1,0,,no
48.920677185058594,management,single,tertiary,no,1139,no,no,cellular,14,jul,607,2,-1,0,,no
48.58981704711914,management,single,tertiary,no,-452,no,no,cellular,29,jan,692,2,-1,0,,yes
48.876033782958984,management,single,tertiary,no,1310,no,no,cellular,12,aug,418,3,-1,0,,no
49.14979934692383,management,single,tertiary,no,981,no,yes,cellular,8,may,134,2,-1,0,,no
46.76990509033203,management,single,tertiary,no,20422,no,no,cellular,12,aug,90,2,-1,0,,no
